CHILDCODE	GFMRIDR5	GFTOFDR5	OFNTYUR5	VLNTYUR5	OFNTSPR5	VLNTSPR5	OFSPYUR5	VLSPYUR5	OFSPNTR5	VLSPNTR5
21011	3	 	 	 	 	 	 	 	 	 
21011	4	 	 	 	 	 	 	 	 	 
21011	5	 	 	 	 	 	 	 	 	 
21011	6	 	 	 	 	 	 	 	 	 
21011	7	 	 	 	 	 	 	 	 	 
21011	8	 	 	 	 	 	 	 	 	 
21011	9	 	 	 	 	 	 	 	 	 
21011	10	 	 	 	 	 	 	 	 	 
21011	11	 	 	 	 	 	 	 	 	 
21011	12	 	 	 	 	 	 	 	 	 
21011	13	 	 	 	 	 	 	 	 	 
21012	1	 	 	 	 	 	 	 	 	 
21012	2	 	 	 	 	 	 	 	 	 
21012	3	 	 	 	 	 	 	 	 	 
21012	4	 	 	 	 	 	 	 	 	 
21012	5	 	 	 	 	 	 	 	 	 
21012	6	 	 	 	 	 	 	 	 	 
21012	7	 	 	 	 	 	 	 	 	 
21012	8	 	 	 	 	 	 	 	 	 
21012	9	 	 	 	 	 	 	 	 	 
21012	10	 	 	 	 	 	 	 	 	 
21012	11	 	 	 	 	 	 	 	 	 
21012	12	 	 	 	 	 	 	 	 	 
21012	13	 	 	 	 	 	 	 	 	 
21013	1	 	 	 	 	 	 	 	 	 
21013	2	 	 	 	 	 	 	 	 	 
21013	3	 	 	 	 	 	 	 	 	 
21013	4	 	 	 	 	 	 	 	 	 
21013	5	 	 	 	 	 	 	 	 	 
21013	6	 	 	 	 	 	 	 	 	 
21013	7	 	 	 	 	 	 	 	 	 
21013	8	 	 	 	 	 	 	 	 	 
21013	9	 	 	 	 	 	 	 	 	 
21013	10	 	 	 	 	 	 	 	 	 
21013	11	 	 	 	 	 	 	 	 	 
21013	12	 	 	 	 	 	 	 	 	 
21013	13	 	 	 	 	 	 	 	 	 
21014	1	N	 	 	 	 	 	 	 	 
21014	2	N	 	 	 	 	 	 	 	 
21014	3	N	 	 	 	 	 	 	 	 
21014	4	N	 	 	 	 	 	 	 	 
21014	5	N	 	 	 	 	 	 	 	 
21014	6	N	 	 	 	 	 	 	 	 
21014	7	N	 	 	 	 	 	 	 	 
21014	8	N	 	 	 	 	 	 	 	 
21014	9	N	 	 	 	 	 	 	 	 
21014	10	N	 	 	 	 	 	 	 	 
21014	11	N	 	 	 	 	 	 	 	 
21014	12	N	 	 	 	 	 	 	 	 
21014	13	N	 	 	 	 	 	 	 	 
21015	1	 	 	 	 	 	 	 	 	 
21015	2	 	 	 	 	 	 	 	 	 
21015	3	 	 	 	 	 	 	 	 	 
21015	4	 	 	 	 	 	 	 	 	 
21015	5	 	 	 	 	 	 	 	 	 
21015	6	 	 	 	 	 	 	 	 	 
21015	7	 	 	 	 	 	 	 	 	 
21015	8	 	 	 	 	 	 	 	 	 
21015	9	 	 	 	 	 	 	 	 	 
21015	10	 	 	 	 	 	 	 	 	 
21015	11	 	 	 	 	 	 	 	 	 
21015	12	 	 	 	 	 	 	 	 	 
21015	13	 	 	 	 	 	 	 	 	 
21016	1	 	 	 	 	 	 	 	 	 
21016	2	 	 	 	 	 	 	 	 	 
21016	3	 	 	 	 	 	 	 	 	 
21016	4	 	 	 	 	 	 	 	 	 
21016	5	 	 	 	 	 	 	 	 	 
21016	6	 	 	 	 	 	 	 	 	 
21016	7	 	 	 	 	 	 	 	 	 
21016	8	 	 	 	 	 	 	 	 	 
21016	9	 	 	 	 	 	 	 	 	 
21016	10	 	 	 	 	 	 	 	 	 
21016	11	 	 	 	 	 	 	 	 	 
21016	12	 	 	 	 	 	 	 	 	 
21016	13	 	 	 	 	 	 	 	 	 
21017	1	 	 	 	 	 	 	 	 	 
21017	2	 	 	 	 	 	 	 	 	 
21017	3	 	 	 	 	 	 	 	 	 
21017	4	 	 	 	 	 	 	 	 	 
21017	5	 	 	 	 	 	 	 	 	 
21017	6	 	 	 	 	 	 	 	 	 
21017	7	 	 	 	 	 	 	 	 	 
21017	8	 	 	 	 	 	 	 	 	 
21017	9	 	 	 	 	 	 	 	 	 
21017	10	 	 	 	 	 	 	 	 	 
21017	11	 	 	 	 	 	 	 	 	 
21017	12	 	 	 	 	 	 	 	 	 
21017	13	 	 	 	 	 	 	 	 	 
21018	1	 	 	 	 	 	 	 	 	 
21018	2	 	 	 	 	 	 	 	 	 
21018	3	 	 	 	 	 	 	 	 	 
21018	4	 	 	 	 	 	 	 	 	 
21018	5	 	 	 	 	 	 	 	 	 
21018	6	 	 	 	 	 	 	 	 	 
21018	7	 	 	 	 	 	 	 	 	 
21018	8	 	 	 	 	 	 	 	 	 
21018	9	 	 	 	 	 	 	 	 	 
21018	10	 	 	 	 	 	 	 	 	 
21018	11	 	 	 	 	 	 	 	 	 
21018	12	 	 	 	 	 	 	 	 	 
21018	13	 	 	 	 	 	 	 	 	 
21019	1	 	 	 	 	 	 	 	 	 
21019	2	 	 	 	 	 	 	 	 	 
21019	3	 	 	 	 	 	 	 	 	 
21019	4	 	 	 	 	 	 	 	 	 
21019	5	 	 	 	 	 	 	 	 	 
21019	6	 	 	 	 	 	 	 	 	 
21019	7	 	 	 	 	 	 	 	 	 
21019	8	 	 	 	 	 	 	 	 	 
21019	9	 	 	 	 	 	 	 	 	 
21019	10	 	 	 	 	 	 	 	 	 
21019	11	 	 	 	 	 	 	 	 	 
21019	12	 	 	 	 	 	 	 	 	 
21019	13	 	 	 	 	 	 	 	 	 
21020	1	 	 	 	 	 	 	 	 	 
21020	2	 	 	 	 	 	 	 	 	 
21020	3	 	 	 	 	 	 	 	 	 
21020	4	 	 	 	 	 	 	 	 	 
21020	5	 	 	 	 	 	 	 	 	 
21020	6	 	 	 	 	 	 	 	 	 
21020	7	 	 	 	 	 	 	 	 	 
21020	8	 	 	 	 	 	 	 	 	 
21020	9	 	 	 	 	 	 	 	 	 
21020	10	 	 	 	 	 	 	 	 	 
21020	11	 	 	 	 	 	 	 	 	 
21020	12	 	 	 	 	 	 	 	 	 
21020	13	 	 	 	 	 	 	 	 	 
21021	1	 	 	 	 	 	 	 	 	 
21021	2	 	 	 	 	 	 	 	 	 
21021	3	 	 	 	 	 	 	 	 	 
21021	4	 	 	 	 	 	 	 	 	 
21021	5	 	 	 	 	 	 	 	 	 
21021	6	 	 	 	 	 	 	 	 	 
21021	7	 	 	 	 	 	 	 	 	 
21021	8	 	 	 	 	 	 	 	 	 
21021	9	 	 	 	 	 	 	 	 	 
21021	10	 	 	 	 	 	 	 	 	 
21021	11	 	 	 	 	 	 	 	 	 
21021	12	 	 	 	 	 	 	 	 	 
21021	13	 	 	 	 	 	 	 	 	 
21023	1	 	 	 	 	 	 	 	 	 
21023	2	 	 	 	 	 	 	 	 	 
21023	3	 	 	 	 	 	 	 	 	 
21023	4	 	 	 	 	 	 	 	 	 
21023	5	 	 	 	 	 	 	 	 	 
21023	6	 	 	 	 	 	 	 	 	 
21023	7	 	 	 	 	 	 	 	 	 
21023	8	 	 	 	 	 	 	 	 	 
21023	9	 	 	 	 	 	 	 	 	 
21023	10	 	 	 	 	 	 	 	 	 
21023	11	 	 	 	 	 	 	 	 	 
21023	12	 	 	 	 	 	 	 	 	 
21023	13	 	 	 	 	 	 	 	 	 
21025	1	 	 	 	 	 	 	 	 	 
21025	2	 	 	 	 	 	 	 	 	 
21025	3	 	 	 	 	 	 	 	 	 
21025	4	 	 	 	 	 	 	 	 	 
21025	5	 	 	 	 	 	 	 	 	 
21025	6	 	 	 	 	 	 	 	 	 
21025	7	 	 	 	 	 	 	 	 	 
21025	8	 	 	 	 	 	 	 	 	 
21025	9	 	 	 	 	 	 	 	 	 
21025	10	 	 	 	 	 	 	 	 	 
21025	11	 	 	 	 	 	 	 	 	 
21025	12	 	 	 	 	 	 	 	 	 
21025	13	 	 	 	 	 	 	 	 	 
21030	1	 	 	 	 	 	 	 	 	 
21030	2	 	 	 	 	 	 	 	 	 
21030	3	 	 	 	 	 	 	 	 	 
21030	4	 	 	 	 	 	 	 	 	 
21030	5	 	 	 	 	 	 	 	 	 
21030	6	 	 	 	 	 	 	 	 	 
21030	7	 	 	 	 	 	 	 	 	 
21030	8	 	 	 	 	 	 	 	 	 
21030	9	 	 	 	 	 	 	 	 	 
21030	10	 	 	 	 	 	 	 	 	 
21030	11	 	 	 	 	 	 	 	 	 
21030	12	 	 	 	 	 	 	 	 	 
21030	13	 	 	 	 	 	 	 	 	 
21031	1	 	 	 	 	 	 	 	 	 
21031	2	 	 	 	 	 	 	 	 	 
21031	3	 	 	 	 	 	 	 	 	 
21031	4	 	 	 	 	 	 	 	 	 
21031	5	 	 	 	 	 	 	 	 	 
21031	6	 	 	 	 	 	 	 	 	 
21031	7	 	 	 	 	 	 	 	 	 
21031	8	 	 	 	 	 	 	 	 	 
21031	9	 	 	 	 	 	 	 	 	 
21031	10	 	 	 	 	 	 	 	 	 
21031	11	 	 	 	 	 	 	 	 	 
21031	12	 	 	 	 	 	 	 	 	 
21031	13	 	 	 	 	 	 	 	 	 
21032	1	 	 	 	 	 	 	 	 	 
21032	2	 	 	 	 	 	 	 	 	 
21032	3	 	 	 	 	 	 	 	 	 
21032	4	 	 	 	 	 	 	 	 	 
21032	5	 	 	 	 	 	 	 	 	 
21032	6	 	 	 	 	 	 	 	 	 
21032	7	 	 	 	 	 	 	 	 	 
21032	8	 	 	 	 	 	 	 	 	 
21032	9	 	 	 	 	 	 	 	 	 
21032	10	 	 	 	 	 	 	 	 	 
21032	11	 	 	 	 	 	 	 	 	 
21032	12	 	 	 	 	 	 	 	 	 
21032	13	 	 	 	 	 	 	 	 	 
21033	1	 	 	 	 	 	 	 	 	 
21033	2	 	 	 	 	 	 	 	 	 
21033	3	 	 	 	 	 	 	 	 	 
21033	4	 	 	 	 	 	 	 	 	 
21033	5	 	 	 	 	 	 	 	 	 
21033	6	 	 	 	 	 	 	 	 	 
21033	7	 	 	 	 	 	 	 	 	 
21033	8	 	 	 	 	 	 	 	 	 
21033	9	 	 	 	 	 	 	 	 	 
21033	10	 	 	 	 	 	 	 	 	 
21033	11	 	 	 	 	 	 	 	 	 
21033	12	 	 	 	 	 	 	 	 	 
21033	13	 	 	 	 	 	 	 	 	 
21036	1	 	 	 	 	 	 	 	 	 
21036	2	 	 	 	 	 	 	 	 	 
21036	3	 	 	 	 	 	 	 	 	 
21036	4	 	 	 	 	 	 	 	 	 
21036	5	 	 	 	 	 	 	 	 	 
21036	6	 	 	 	 	 	 	 	 	 
21036	7	 	 	 	 	 	 	 	 	 
21036	8	 	 	 	 	 	 	 	 	 
21036	9	 	 	 	 	 	 	 	 	 
21036	10	 	 	 	 	 	 	 	 	 
21036	11	 	 	 	 	 	 	 	 	 
21036	12	 	 	 	 	 	 	 	 	 
21036	13	 	 	 	 	 	 	 	 	 
21037	1	 	 	 	 	 	 	 	 	 
21037	2	 	 	 	 	 	 	 	 	 
21037	3	 	 	 	 	 	 	 	 	 
21037	4	 	 	 	 	 	 	 	 	 
21037	5	 	 	 	 	 	 	 	 	 
21037	6	 	 	 	 	 	 	 	 	 
21037	7	 	 	 	 	 	 	 	 	 
21037	8	 	 	 	 	 	 	 	 	 
21037	9	 	 	 	 	 	 	 	 	 
21037	10	 	 	 	 	 	 	 	 	 
21037	11	 	 	 	 	 	 	 	 	 
21037	12	 	 	 	 	 	 	 	 	 
21037	13	 	 	 	 	 	 	 	 	 
21038	1	 	 	 	 	 	 	 	 	 
21038	2	 	 	 	 	 	 	 	 	 
21038	3	 	 	 	 	 	 	 	 	 
21038	4	 	 	 	 	 	 	 	 	 
21038	5	 	 	 	 	 	 	 	 	 
21038	6	 	 	 	 	 	 	 	 	 
21038	7	 	 	 	 	 	 	 	 	 
21038	8	 	 	 	 	 	 	 	 	 
21038	9	 	 	 	 	 	 	 	 	 
21038	10	 	 	 	 	 	 	 	 	 
21038	11	 	 	 	 	 	 	 	 	 
21038	12	 	 	 	 	 	 	 	 	 
21038	13	 	 	 	 	 	 	 	 	 
21039	1	 	 	 	 	 	 	 	 	 
21039	2	 	 	 	 	 	 	 	 	 
21039	3	 	 	 	 	 	 	 	 	 
21039	4	 	 	 	 	 	 	 	 	 
21039	5	 	 	 	 	 	 	 	 	 
21039	6	 	 	 	 	 	 	 	 	 
21039	7	 	 	 	 	 	 	 	 	 
21039	8	 	 	 	 	 	 	 	 	 
21039	9	 	 	 	 	 	 	 	 	 
21039	10	 	 	 	 	 	 	 	 	 
21039	11	 	 	 	 	 	 	 	 	 
21039	12	 	 	 	 	 	 	 	 	 
21039	13	 	 	 	 	 	 	 	 	 
21040	1	 	 	 	 	 	 	 	 	 
21040	2	 	 	 	 	 	 	 	 	 
21040	3	 	 	 	 	 	 	 	 	 
21040	4	 	 	 	 	 	 	 	 	 
21040	5	 	 	 	 	 	 	 	 	 
21040	6	 	 	 	 	 	 	 	 	 
21040	7	 	 	 	 	 	 	 	 	 
21040	8	 	 	 	 	 	 	 	 	 
21040	9	 	 	 	 	 	 	 	 	 
21040	10	 	 	 	 	 	 	 	 	 
21040	11	 	 	 	 	 	 	 	 	 
21040	12	 	 	 	 	 	 	 	 	 
21040	13	 	 	 	 	 	 	 	 	 
21041	1	 	 	 	 	 	 	 	 	 
21041	2	 	 	 	 	 	 	 	 	 
21041	3	 	 	 	 	 	 	 	 	 
21041	4	 	 	 	 	 	 	 	 	 
21041	5	 	 	 	 	 	 	 	 	 
21041	6	 	 	 	 	 	 	 	 	 
21041	7	 	 	 	 	 	 	 	 	 
21041	8	 	 	 	 	 	 	 	 	 
21041	9	 	 	 	 	 	 	 	 	 
21041	10	 	 	 	 	 	 	 	 	 
21041	11	 	 	 	 	 	 	 	 	 
21041	12	 	 	 	 	 	 	 	 	 
21041	13	 	 	 	 	 	 	 	 	 
21042	1	 	 	 	 	 	 	 	 	 
21042	2	 	 	 	 	 	 	 	 	 
21042	3	 	 	 	 	 	 	 	 	 
21042	4	 	 	 	 	 	 	 	 	 
21042	5	 	 	 	 	 	 	 	 	 
21042	6	 	 	 	 	 	 	 	 	 
21042	7	 	 	 	 	 	 	 	 	 
21042	8	 	 	 	 	 	 	 	 	 
21042	9	 	 	 	 	 	 	 	 	 
21042	10	 	 	 	 	 	 	 	 	 
21042	11	 	 	 	 	 	 	 	 	 
21042	12	 	 	 	 	 	 	 	 	 
21042	13	 	 	 	 	 	 	 	 	 
21043	1	 	 	 	 	 	 	 	 	 
21043	2	 	 	 	 	 	 	 	 	 
21043	3	 	 	 	 	 	 	 	 	 
21043	4	 	 	 	 	 	 	 	 	 
21043	5	 	 	 	 	 	 	 	 	 
21043	6	 	 	 	 	 	 	 	 	 
21043	7	 	 	 	 	 	 	 	 	 
21043	8	 	 	 	 	 	 	 	 	 
21043	9	 	 	 	 	 	 	 	 	 
21043	10	 	 	 	 	 	 	 	 	 
21043	11	 	 	 	 	 	 	 	 	 
21043	12	 	 	 	 	 	 	 	 	 
21043	13	 	 	 	 	 	 	 	 	 
21045	1	 	 	 	 	 	 	 	 	 
21045	2	 	 	 	 	 	 	 	 	 
21045	3	 	 	 	 	 	 	 	 	 
21045	4	 	 	 	 	 	 	 	 	 
21045	5	 	 	 	 	 	 	 	 	 
21045	6	 	 	 	 	 	 	 	 	 
21045	7	 	 	 	 	 	 	 	 	 
21045	8	 	 	 	 	 	 	 	 	 
21045	9	 	 	 	 	 	 	 	 	 
21045	10	 	 	 	 	 	 	 	 	 
21045	11	 	 	 	 	 	 	 	 	 
21045	12	 	 	 	 	 	 	 	 	 
21045	13	 	 	 	 	 	 	 	 	 
21046	1	 	 	 	 	 	 	 	 	 
21046	2	 	 	 	 	 	 	 	 	 
21046	3	 	 	 	 	 	 	 	 	 
21046	4	 	 	 	 	 	 	 	 	 
21046	5	 	 	 	 	 	 	 	 	 
21046	6	 	 	 	 	 	 	 	 	 
21046	7	 	 	 	 	 	 	 	 	 
21046	8	 	 	 	 	 	 	 	 	 
21046	9	 	 	 	 	 	 	 	 	 
21046	10	 	 	 	 	 	 	 	 	 
21046	11	 	 	 	 	 	 	 	 	 
21046	12	 	 	 	 	 	 	 	 	 
21046	13	 	 	 	 	 	 	 	 	 
21047	1	 	 	 	 	 	 	 	 	 
21047	2	 	 	 	 	 	 	 	 	 
21047	3	 	 	 	 	 	 	 	 	 
21047	4	 	 	 	 	 	 	 	 	 
21047	5	 	 	 	 	 	 	 	 	 
21047	6	 	 	 	 	 	 	 	 	 
21047	7	 	 	 	 	 	 	 	 	 
21047	8	 	 	 	 	 	 	 	 	 
21047	9	 	 	 	 	 	 	 	 	 
21047	10	 	 	 	 	 	 	 	 	 
21047	11	 	 	 	 	 	 	 	 	 
21047	12	 	 	 	 	 	 	 	 	 
21047	13	 	 	 	 	 	 	 	 	 
21048	1	 	 	 	 	 	 	 	 	 
21048	2	 	 	 	 	 	 	 	 	 
21048	3	 	 	 	 	 	 	 	 	 
21048	4	 	 	 	 	 	 	 	 	 
21048	5	 	 	 	 	 	 	 	 	 
21048	6	 	 	 	 	 	 	 	 	 
21048	7	 	 	 	 	 	 	 	 	 
21048	8	 	 	 	 	 	 	 	 	 
21048	9	 	 	 	 	 	 	 	 	 
21048	10	 	 	 	 	 	 	 	 	 
21048	11	 	 	 	 	 	 	 	 	 
21048	12	 	 	 	 	 	 	 	 	 
21048	13	 	 	 	 	 	 	 	 	 
31001	1	 	 	 	 	 	 	 	 	 
31001	2	 	 	 	 	 	 	 	 	 
31001	3	 	 	 	 	 	 	 	 	 
31001	4	 	 	 	 	 	 	 	 	 
31001	5	 	 	 	 	 	 	 	 	 
31001	6	 	 	 	 	 	 	 	 	 
31001	7	 	 	 	 	 	 	 	 	 
31001	8	 	 	 	 	 	 	 	 	 
31001	9	 	 	 	 	 	 	 	 	 
31001	10	 	 	 	 	 	 	 	 	 
31001	11	 	 	 	 	 	 	 	 	 
31001	12	 	 	 	 	 	 	 	 	 
31001	13	 	 	 	 	 	 	 	 	 
31002	1	 	 	 	 	 	 	 	 	 
31002	2	 	 	 	 	 	 	 	 	 
31002	3	 	 	 	 	 	 	 	 	 
31002	4	 	 	 	 	 	 	 	 	 
31002	5	 	 	 	 	 	 	 	 	 
31002	6	 	 	 	 	 	 	 	 	 
31002	7	 	 	 	 	 	 	 	 	 
31002	8	 	 	 	 	 	 	 	 	 
31002	9	 	 	 	 	 	 	 	 	 
31002	10	 	 	 	 	 	 	 	 	 
31002	11	 	 	 	 	 	 	 	 	 
31002	12	 	 	 	 	 	 	 	 	 
31002	13	 	 	 	 	 	 	 	 	 
31003	1	 	 	 	 	 	 	 	 	 
31003	2	 	 	 	 	 	 	 	 	 
31003	3	 	 	 	 	 	 	 	 	 
31003	4	 	 	 	 	 	 	 	 	 
31003	5	 	 	 	 	 	 	 	 	 
31003	6	 	 	 	 	 	 	 	 	 
31003	7	 	 	 	 	 	 	 	 	 
31003	8	 	 	 	 	 	 	 	 	 
31003	9	 	 	 	 	 	 	 	 	 
31003	10	 	 	 	 	 	 	 	 	 
31003	11	 	 	 	 	 	 	 	 	 
31003	12	 	 	 	 	 	 	 	 	 
31003	13	 	 	 	 	 	 	 	 	 
31006	1	 	 	 	 	 	 	 	 	 
31006	2	 	 	 	 	 	 	 	 	 
31006	3	 	 	 	 	 	 	 	 	 
31006	4	 	 	 	 	 	 	 	 	 
31006	5	 	 	 	 	 	 	 	 	 
31006	6	 	 	 	 	 	 	 	 	 
31006	7	 	 	 	 	 	 	 	 	 
31006	8	 	 	 	 	 	 	 	 	 
31006	9	 	 	 	 	 	 	 	 	 
31006	10	 	 	 	 	 	 	 	 	 
31006	11	 	 	 	 	 	 	 	 	 
31006	12	 	 	 	 	 	 	 	 	 
31006	13	 	 	 	 	 	 	 	 	 
31009	1	 	 	 	 	 	 	 	 	 
31009	2	 	 	 	 	 	 	 	 	 
31009	3	 	 	 	 	 	 	 	 	 
31009	4	 	 	 	 	 	 	 	 	 
31009	5	 	 	 	 	 	 	 	 	 
31009	6	 	 	 	 	 	 	 	 	 
31009	7	 	 	 	 	 	 	 	 	 
31009	8	 	 	 	 	 	 	 	 	 
31009	9	 	 	 	 	 	 	 	 	 
31009	10	 	 	 	 	 	 	 	 	 
31009	11	 	 	 	 	 	 	 	 	 
31009	12	 	 	 	 	 	 	 	 	 
31009	13	 	 	 	 	 	 	 	 	 
31010	1	 	 	 	 	 	 	 	 	 
31010	2	 	 	 	 	 	 	 	 	 
31010	3	 	 	 	 	 	 	 	 	 
31010	4	 	 	 	 	 	 	 	 	 
31010	5	 	 	 	 	 	 	 	 	 
31010	6	 	 	 	 	 	 	 	 	 
31010	7	 	 	 	 	 	 	 	 	 
31010	8	 	 	 	 	 	 	 	 	 
31010	9	 	 	 	 	 	 	 	 	 
31010	10	 	 	 	 	 	 	 	 	 
31010	11	 	 	 	 	 	 	 	 	 
31010	12	 	 	 	 	 	 	 	 	 
31010	13	 	 	 	 	 	 	 	 	 
31011	1	 	 	 	 	 	 	 	 	 
31011	2	 	 	 	 	 	 	 	 	 
31011	3	 	 	 	 	 	 	 	 	 
31011	4	 	 	 	 	 	 	 	 	 
31011	5	 	 	 	 	 	 	 	 	 
31011	6	 	 	 	 	 	 	 	 	 
31011	7	 	 	 	 	 	 	 	 	 
31011	8	 	 	 	 	 	 	 	 	 
31011	9	 	 	 	 	 	 	 	 	 
31011	10	 	 	 	 	 	 	 	 	 
31011	11	 	 	 	 	 	 	 	 	 
31011	12	 	 	 	 	 	 	 	 	 
31011	13	 	 	 	 	 	 	 	 	 
31012	1	 	 	 	 	 	 	 	 	 
31012	2	 	 	 	 	 	 	 	 	 
31012	3	 	 	 	 	 	 	 	 	 
31012	4	 	 	 	 	 	 	 	 	 
31012	5	 	 	 	 	 	 	 	 	 
31012	6	 	 	 	 	 	 	 	 	 
31012	7	 	 	 	 	 	 	 	 	 
31012	8	 	 	 	 	 	 	 	 	 
31012	9	 	 	 	 	 	 	 	 	 
31012	10	 	 	 	 	 	 	 	 	 
31012	11	 	 	 	 	 	 	 	 	 
31012	12	 	 	 	 	 	 	 	 	 
31012	13	 	 	 	 	 	 	 	 	 
31013	1	 	 	 	 	 	 	 	 	 
31013	2	 	 	 	 	 	 	 	 	 
31013	3	 	 	 	 	 	 	 	 	 
31013	4	 	 	 	 	 	 	 	 	 
31013	5	 	 	 	 	 	 	 	 	 
31013	6	 	 	 	 	 	 	 	 	 
31013	7	 	 	 	 	 	 	 	 	 
31013	8	 	 	 	 	 	 	 	 	 
31013	9	 	 	 	 	 	 	 	 	 
31013	10	 	 	 	 	 	 	 	 	 
31013	11	 	 	 	 	 	 	 	 	 
31013	12	 	 	 	 	 	 	 	 	 
31013	13	 	 	 	 	 	 	 	 	 
31015	1	 	 	 	 	 	 	 	 	 
31015	2	 	 	 	 	 	 	 	 	 
31015	3	 	 	 	 	 	 	 	 	 
31015	4	 	 	 	 	 	 	 	 	 
31015	5	 	 	 	 	 	 	 	 	 
31015	6	 	 	 	 	 	 	 	 	 
31015	7	 	 	 	 	 	 	 	 	 
31015	8	 	 	 	 	 	 	 	 	 
31015	9	 	 	 	 	 	 	 	 	 
31015	10	 	 	 	 	 	 	 	 	 
31015	11	 	 	 	 	 	 	 	 	 
31015	12	 	 	 	 	 	 	 	 	 
31015	13	 	 	 	 	 	 	 	 	 
31016	1	 	 	 	 	 	 	 	 	 
31016	2	 	 	 	 	 	 	 	 	 
31016	3	 	 	 	 	 	 	 	 	 
31016	4	 	 	 	 	 	 	 	 	 
31016	5	 	 	 	 	 	 	 	 	 
31016	6	 	 	 	 	 	 	 	 	 
31016	7	 	 	 	 	 	 	 	 	 
31016	8	 	 	 	 	 	 	 	 	 
31016	9	 	 	 	 	 	 	 	 	 
31016	10	 	 	 	 	 	 	 	 	 
31016	11	 	 	 	 	 	 	 	 	 
31016	12	 	 	 	 	 	 	 	 	 
31016	13	 	 	 	 	 	 	 	 	 
31017	1	 	 	 	 	 	 	 	 	 
31017	2	 	 	 	 	 	 	 	 	 
31017	3	 	 	 	 	 	 	 	 	 
31017	4	 	 	 	 	 	 	 	 	 
31017	5	 	 	 	 	 	 	 	 	 
31017	6	 	 	 	 	 	 	 	 	 
31017	7	 	 	 	 	 	 	 	 	 
31017	8	 	 	 	 	 	 	 	 	 
31017	9	 	 	 	 	 	 	 	 	 
31017	10	 	 	 	 	 	 	 	 	 
31017	11	 	 	 	 	 	 	 	 	 
31017	12	 	 	 	 	 	 	 	 	 
31017	13	 	 	 	 	 	 	 	 	 
31018	1	 	 	 	 	 	 	 	 	 
31018	2	 	 	 	 	 	 	 	 	 
31018	3	 	 	 	 	 	 	 	 	 
31018	4	 	 	 	 	 	 	 	 	 
31018	5	 	 	 	 	 	 	 	 	 
31018	6	 	 	 	 	 	 	 	 	 
31018	7	 	 	 	 	 	 	 	 	 
31018	8	 	 	 	 	 	 	 	 	 
31018	9	 	 	 	 	 	 	 	 	 
31018	10	 	 	 	 	 	 	 	 	 
31018	11	 	 	 	 	 	 	 	 	 
31018	12	 	 	 	 	 	 	 	 	 
31018	13	 	 	 	 	 	 	 	 	 
31020	1	 	 	 	 	 	 	 	 	 
31020	2	 	 	 	 	 	 	 	 	 
31020	3	 	 	 	 	 	 	 	 	 
31020	4	 	 	 	 	 	 	 	 	 
31020	5	 	 	 	 	 	 	 	 	 
31020	6	 	 	 	 	 	 	 	 	 
31020	7	 	 	 	 	 	 	 	 	 
31020	8	 	 	 	 	 	 	 	 	 
31020	9	 	 	 	 	 	 	 	 	 
31020	10	 	 	 	 	 	 	 	 	 
31020	11	 	 	 	 	 	 	 	 	 
31020	12	 	 	 	 	 	 	 	 	 
31020	13	 	 	 	 	 	 	 	 	 
31022	1	 	 	 	 	 	 	 	 	 
31022	2	 	 	 	 	 	 	 	 	 
31022	3	 	 	 	 	 	 	 	 	 
31022	4	 	 	 	 	 	 	 	 	 
31022	5	 	 	 	 	 	 	 	 	 
31022	6	 	 	 	 	 	 	 	 	 
31022	7	 	 	 	 	 	 	 	 	 
31022	8	 	 	 	 	 	 	 	 	 
31022	9	 	 	 	 	 	 	 	 	 
31022	10	 	 	 	 	 	 	 	 	 
31022	11	 	 	 	 	 	 	 	 	 
31022	12	 	 	 	 	 	 	 	 	 
31022	13	 	 	 	 	 	 	 	 	 
31023	1	 	 	 	 	 	 	 	 	 
31023	2	 	 	 	 	 	 	 	 	 
31023	3	 	 	 	 	 	 	 	 	 
31023	4	 	 	 	 	 	 	 	 	 
31023	5	 	 	 	 	 	 	 	 	 
31023	6	 	 	 	 	 	 	 	 	 
31023	7	 	 	 	 	 	 	 	 	 
31023	8	 	 	 	 	 	 	 	 	 
31023	9	 	 	 	 	 	 	 	 	 
31023	10	 	 	 	 	 	 	 	 	 
31023	11	 	 	 	 	 	 	 	 	 
31023	12	 	 	 	 	 	 	 	 	 
31023	13	 	 	 	 	 	 	 	 	 
31024	1	 	 	 	 	 	 	 	 	 
31024	2	 	 	 	 	 	 	 	 	 
31024	3	 	 	 	 	 	 	 	 	 
31024	4	 	 	 	 	 	 	 	 	 
31024	5	 	 	 	 	 	 	 	 	 
31024	6	 	 	 	 	 	 	 	 	 
31024	7	 	 	 	 	 	 	 	 	 
31024	8	 	 	 	 	 	 	 	 	 
31024	9	 	 	 	 	 	 	 	 	 
31024	10	 	 	 	 	 	 	 	 	 
31024	11	 	 	 	 	 	 	 	 	 
31024	12	 	 	 	 	 	 	 	 	 
31024	13	 	 	 	 	 	 	 	 	 
31025	1	 	 	 	 	 	 	 	 	 
31025	2	 	 	 	 	 	 	 	 	 
31025	3	 	 	 	 	 	 	 	 	 
31025	4	 	 	 	 	 	 	 	 	 
31025	5	 	 	 	 	 	 	 	 	 
31025	6	 	 	 	 	 	 	 	 	 
31025	7	 	 	 	 	 	 	 	 	 
31025	8	 	 	 	 	 	 	 	 	 
