CHILDCODE	IMINIDR4	RECINCR4
121028	9	0
121028	10	1
121028	11	1
121029	1	1
121029	2	0
121029	3	0
121029	4	0
121029	5	0
121029	6	0
121029	7	0
121029	8	1
121029	9	1
121029	10	1
121029	11	0
121030	1	1
121030	2	1
121030	3	0
121030	4	0
121030	5	0
121030	6	0
121030	7	0
121030	8	0
121030	9	1
121030	10	1
121030	11	1
121031	1	0
121031	2	0
121031	3	0
121031	4	0
121031	5	0
121031	6	0
121031	7	0
121031	8	0
121031	9	1
121031	10	1
121031	11	0
121032	1	1
121032	2	0
121032	3	0
121032	4	0
121032	5	0
121032	6	0
121032	7	0
121032	8	0
121032	9	1
121032	10	1
121032	11	0
121033	1	0
121033	2	0
121033	3	0
121033	4	0
121033	5	0
121033	6	0
121033	7	0
121033	8	0
121033	9	1
121033	10	1
121033	11	0
121034	1	0
121034	2	0
121034	3	0
121034	4	0
121034	5	0
121034	6	0
121034	7	0
121034	8	0
121034	9	1
121034	10	1
121034	11	0
121035	1	0
121035	2	0
121035	3	0
121035	4	0
121035	5	0
121035	6	0
121035	7	0
121035	8	0
121035	9	1
121035	10	1
121035	11	0
121036	1	1
121036	2	1
121036	3	0
121036	4	0
121036	5	0
121036	6	0
121036	7	0
121036	8	0
121036	9	0
121036	10	0
121036	11	0
121037	1	1
121037	2	0
121037	3	0
121037	4	0
121037	5	0
121037	6	0
121037	7	0
121037	8	0
121037	9	1
121037	10	1
121037	11	0
121038	1	1
121038	2	1
121038	3	0
121038	4	0
121038	5	0
121038	6	0
121038	7	0
121038	8	1
121038	9	1
121038	10	0
121038	11	0
121039	1	0
121039	2	0
121039	3	0
121039	4	0
121039	5	0
121039	6	1
121039	7	0
121039	8	0
121039	9	1
121039	10	1
121039	11	1
121040	1	0
121040	2	1
121040	3	0
121040	4	0
121040	5	1
121040	6	0
121040	7	0
121040	8	0
121040	9	1
121040	10	1
121040	11	0
121041	1	0
121041	2	0
121041	3	0
121041	4	0
121041	5	0
121041	6	0
121041	7	0
121041	8	0
121041	9	1
121041	10	1
121041	11	0
121042	1	0
121042	2	1
121042	3	0
121042	4	0
121042	5	0
121042	6	0
121042	7	0
121042	8	1
121042	9	1
121042	10	1
121042	11	0
121043	1	0
121043	2	0
121043	3	0
121043	4	0
121043	5	0
121043	6	0
121043	7	0
121043	8	0
121043	9	1
121043	10	0
121043	11	0
121044	1	1
121044	2	1
121044	3	0
121044	4	0
121044	5	0
121044	6	0
121044	7	0
121044	8	0
121044	9	1
121044	10	1
121044	11	0
121045	1	0
121045	2	0
121045	3	0
121045	4	0
121045	5	0
121045	6	0
121045	7	0
121045	8	1
121045	9	1
121045	10	0
121045	11	0
121046	1	0
121046	2	0
121046	3	0
121046	4	0
121046	5	0
121046	6	0
121046	7	1
121046	8	0
121046	9	0
121046	10	0
121046	11	1
121047	1	1
121047	2	0
121047	3	0
121047	4	0
121047	5	0
121047	6	0
121047	7	0
121047	8	0
121047	9	0
121047	10	0
121047	11	0
121048	1	0
121048	2	0
121048	3	0
121048	4	0
121048	5	0
121048	6	1
121048	7	0
121048	8	0
121048	9	1
121048	10	1
121048	11	0
121049	1	1
121049	2	0
121049	3	0
121049	4	0
121049	5	0
121049	6	0
121049	7	0
121049	8	1
121049	9	0
121049	10	0
121049	11	0
121050	1	1
121050	2	1
121050	3	0
121050	4	0
121050	5	0
121050	6	0
121050	7	0
121050	8	0
121050	9	1
121050	10	1
121050	11	0
131001	1	1
131001	2	1
131001	3	0
131001	4	0
131001	5	0
131001	6	0
131001	7	0
131001	8	0
131001	9	1
131001	10	0
131001	11	0
131002	1	0
131002	2	0
131002	3	0
131002	4	0
131002	5	0
131002	6	0
131002	7	0
131002	8	0
131002	9	0
131002	10	1
131002	11	0
131003	1	1
131003	2	0
131003	3	0
131003	4	0
131003	5	0
131003	6	0
131003	7	0
131003	8	1
131003	9	1
131003	10	1
131003	11	1
131004	1	0
131004	2	0
131004	3	0
131004	4	0
131004	5	0
131004	6	0
131004	7	0
131004	8	0
131004	9	0
131004	10	1
131004	11	0
131005	1	1
131005	2	0
131005	3	0
131005	4	0
131005	5	0
131005	6	1
131005	7	0
131005	8	0
131005	9	1
131005	10	1
131005	11	0
131006	1	1
131006	2	0
131006	3	0
131006	4	0
131006	5	0
131006	6	0
131006	7	0
131006	8	0
131006	9	1
131006	10	1
131006	11	0
131008	1	0
131008	2	0
131008	3	0
131008	4	0
131008	5	0
131008	6	0
131008	7	0
131008	8	1
131008	9	0
131008	10	0
131008	11	0
131009	1	0
131009	2	0
131009	3	0
131009	4	0
131009	5	0
131009	6	0
131009	7	0
131009	8	1
131009	9	0
131009	10	0
131009	11	0
131010	1	1
131010	2	1
131010	3	0
131010	4	0
131010	5	0
131010	6	0
131010	7	0
131010	8	1
131010	9	0
131010	10	0
131010	11	0
131011	1	1
131011	2	0
131011	3	0
131011	4	0
131011	5	0
131011	6	0
131011	7	0
131011	8	1
131011	9	1
131011	10	0
131011	11	0
131012	1	0
131012	2	0
131012	3	0
131012	4	0
131012	5	0
131012	6	0
131012	7	0
131012	8	1
131012	9	0
131012	10	0
131012	11	0
131013	1	1
131013	2	1
131013	3	0
131013	4	0
131013	5	0
131013	6	0
131013	7	0
131013	8	0
131013	9	0
131013	10	0
131013	11	0
131014	1	1
131014	2	1
131014	3	0
131014	4	0
131014	5	0
131014	6	0
131014	7	0
131014	8	0
131014	9	0
131014	10	0
131014	11	0
131015	1	1
131015	2	0
131015	3	0
131015	4	0
131015	5	0
131015	6	1
131015	7	0
131015	8	1
131015	9	0
131015	10	0
131015	11	0
131016	1	0
131016	2	0
131016	3	0
131016	4	0
131016	5	0
131016	6	1
131016	7	0
131016	8	1
131016	9	0
131016	10	0
131016	11	0
131017	1	1
131017	2	0
131017	3	0
131017	4	0
131017	5	0
131017	6	0
131017	7	1
131017	8	1
131017	9	0
131017	10	0
131017	11	0
131018	1	1
131018	2	0
131018	3	0
131018	4	0
131018	5	0
131018	6	0
131018	7	0
131018	8	0
131018	9	0
131018	10	1
131018	11	0
131019	1	1
131019	2	0
131019	3	0
131019	4	0
131019	5	0
131019	6	0
131019	7	0
131019	8	0
131019	9	1
131019	10	1
131019	11	0
131020	1	1
131020	2	1
131020	3	0
131020	4	0
131020	5	0
131020	6	0
131020	7	0
131020	8	0
131020	9	1
131020	10	1
131020	11	1
131021	1	1
131021	2	0
131021	3	0
131021	4	0
131021	5	0
131021	6	0
131021	7	1
131021	8	0
131021	9	1
131021	10	0
131021	11	0
131022	1	1
131022	2	1
131022	3	0
131022	4	0
131022	5	0
131022	6	0
131022	7	0
131022	8	0
131022	9	1
131022	10	1
131022	11	1
131023	1	1
131023	2	1
131023	3	0
131023	4	0
131023	5	0
131023	6	0
131023	7	0
131023	8	0
131023	9	0
131023	10	0
131023	11	0
131024	1	1
131024	2	0
131024	3	0
131024	4	0
131024	5	0
131024	6	0
131024	7	0
131024	8	0
131024	9	1
131024	10	1
131024	11	1
131025	1	1
131025	2	0
131025	3	0
131025	4	0
131025	5	0
131025	6	0
131025	7	0
131025	8	0
131025	9	1
131025	10	1
131025	11	0
131026	1	1
131026	2	1
131026	3	0
131026	4	0
131026	5	0
131026	6	0
131026	7	0
131026	8	0
131026	9	0
131026	10	1
131026	11	1
131027	1	1
131027	2	0
131027	3	0
131027	4	0
131027	5	0
131027	6	1
131027	7	0
131027	8	1
131027	9	0
131027	10	0
131027	11	1
131028	1	1
131028	2	0
131028	3	0
131028	4	0
131028	5	0
131028	6	1
131028	7	0
131028	8	0
131028	9	0
131028	10	0
131028	11	0
131029	1	1
131029	2	1
131029	3	0
131029	4	0
131029	5	0
131029	6	0
131029	7	0
131029	8	0
131029	9	0
131029	10	1
131029	11	0
131030	1	1
131030	2	0
131030	3	0
131030	4	0
131030	5	0
131030	6	0
131030	7	0
131030	8	0
131030	9	1
131030	10	1
131030	11	0
131031	1	0
131031	2	0
131031	3	0
131031	4	0
131031	5	0
131031	6	1
131031	7	0
131031	8	0
131031	9	0
131031	10	1
131031	11	0
131032	1	1
131032	2	1
131032	3	0
131032	4	0
131032	5	0
131032	6	0
131032	7	0
131032	8	0
131032	9	1
131032	10	1
131032	11	0
131034	1	1
131034	2	1
131034	3	0
131034	4	0
131034	5	0
131034	6	0
131034	7	0
131034	8	0
131034	9	0
131034	10	1
131034	11	1
131035	1	1
131035	2	1
131035	3	0
131035	4	0
131035	5	0
131035	6	0
131035	7	0
131035	8	0
131035	9	0
131035	10	1
131035	11	1
131036	1	0
131036	2	0
131036	3	0
131036	4	0
131036	5	0
131036	6	0
131036	7	0
131036	8	0
131036	9	1
131036	10	1
131036	11	1
131037	1	1
131037	2	0
131037	3	0
131037	4	0
131037	5	0
131037	6	0
131037	7	0
131037	8	0
131037	9	1
131037	10	1
131037	11	0
131038	1	0
131038	2	0
131038	3	0
131038	4	0
131038	5	0
131038	6	0
131038	7	0
131038	8	0
131038	9	1
131038	10	0
131038	11	0
131039	1	1
131039	2	1
131039	3	0
131039	4	0
131039	5	0
131039	6	1
131039	7	0
131039	8	1
131039	9	0
131039	10	1
131039	11	0
131040	1	1
131040	2	0
131040	3	0
131040	4	0
131040	5	0
131040	6	1
131040	7	0
131040	8	0
131040	9	0
131040	10	0
131040	11	0
131041	1	1
131041	2	0
131041	3	0
131041	4	0
131041	5	0
131041	6	0
131041	7	0
131041	8	1
131041	9	0
131041	10	0
131041	11	0
131042	1	0
131042	2	1
131042	3	0
131042	4	0
131042	5	0
131042	6	0
131042	7	0
131042	8	1
131042	9	1
131042	10	1
131042	11	0
131043	1	1
131043	2	0
131043	3	0
131043	4	0
131043	5	0
131043	6	0
131043	7	0
131043	8	0
131043	9	0
131043	10	0
131043	11	0
131044	1	1
131044	2	1
131044	3	0
131044	4	0
131044	5	0
131044	6	0
131044	7	0
131044	8	0
131044	9	0
131044	10	0
131044	11	1
131045	1	1
131045	2	0
131045	3	0
131045	4	0
131045	5	0
131045	6	0
131045	7	0
131045	8	0
131045	9	1
131045	10	1
131045	11	0
131046	1	1
131046	2	0
131046	3	0
131046	4	0
131046	5	0
131046	6	1
131046	7	0
131046	8	1
131046	9	0
131046	10	0
131046	11	0
131047	1	0
131047	2	0
131047	3	0
131047	4	0
131047	5	0
131047	6	0
131047	7	0
131047	8	0
131047	9	0
131047	10	1
131047	11	0
131048	1	1
131048	2	0
131048	3	0
131048	4	0
131048	5	0
131048	6	1
131048	7	1
131048	8	0
131048	9	0
131048	10	1
131048	11	1
131049	1	0
131049	2	1
131049	3	0
131049	4	0
131049	5	0
131049	6	0
131049	7	0
131049	8	0
131049	9	1
131049	10	1
131049	11	0
131050	1	0
131050	2	0
131050	3	0
131050	4	0
131050	5	0
131050	6	0
131050	7	0
131050	8	0
131050	9	0
131050	10	1
131050	11	0
141001	1	0
141001	2	0
141001	3	0
141001	4	0
141001	5	0
141001	6	0
141001	7	1
141001	8	0
141001	9	0
141001	10	1
141001	11	1
141002	1	0
141002	2	0
141002	3	0
141002	4	0
141002	5	0
141002	6	0
141002	7	0
141002	8	0
141002	9	0
141002	10	1
141002	11	1
141003	1	0
141003	2	0
141003	3	0
141003	4	0
141003	5	0
141003	6	0
141003	7	1
141003	8	0
141003	9	0
141003	10	0
141003	11	0
141004	1	0
141004	2	0
141004	3	0
141004	4	0
141004	5	0
141004	6	0
141004	7	1
141004	8	0
141004	9	0
141004	10	1
141004	11	0
141005	1	0
141005	2	0
141005	3	0
141005	4	0
141005	5	0
141005	6	0
141005	7	0
141005	8	1
141005	9	0
141005	10	1
141005	11	1
141006	1	0
141006	2	0
141006	3	0
141006	4	0
141006	5	1
141006	6	0
141006	7	0
141006	8	0
141006	9	0
141006	10	1
141006	11	0
141007	1	0
141007	2	0
141007	3	0
141007	4	0
141007	5	0
141007	6	0
141007	7	0
141007	8	0
141007	9	1
141007	10	1
141007	11	0
141008	1	0
141008	2	0
141008	3	0
141008	4	0
141008	5	0
141008	6	0
141008	7	0
141008	8	1
141008	9	0
141008	10	1
141008	11	0
141009	1	0
141009	2	0
141009	3	0
141009	4	0
141009	5	0
141009	6	0
141009	7	0
141009	8	0
141009	9	0
141009	10	1
141009	11	1
141010	1	0
141010	2	0
141010	3	0
141010	4	0
141010	5	0
141010	6	0
141010	7	0
141010	8	0
141010	9	0
141010	10	1
141010	11	0
141011	1	0
141011	2	0
141011	3	0
141011	4	0
141011	5	0
141011	6	0
141011	7	1
141011	8	0
141011	9	0
141011	10	1
141011	11	0
141012	1	0
141012	2	0
141012	3	0
141012	4	0
141012	5	0
141012	6	0
141012	7	0
141012	8	1
141012	9	0
141012	10	0
141012	11	1
141013	1	0
141013	2	0
141013	3	0
141013	4	0
141013	5	0
141013	6	0
141013	7	0
141013	8	0
141013	9	0
141013	10	1
141013	11	1
141014	1	0
141014	2	0
141014	3	0
141014	4	0
141014	5	0
141014	6	0
141014	7	0
141014	8	1
141014	9	0
141014	10	0
141014	11	0
141015	1	0
141015	2	0
141015	3	0
141015	4	0
141015	5	0
141015	6	0
141015	7	0
141015	8	0
141015	9	0
141015	10	1
141015	11	0
141016	1	0
141016	2	0
141016	3	0
141016	4	0
141016	5	0
141016	6	0
141016	7	0
141016	8	0
141016	9	0
141016	10	1
141016	11	1
141017	1	0
141017	2	0
141017	3	0
141017	4	0
141017	5	0
141017	6	1
141017	7	0
141017	8	0
141017	9	0
141017	10	0
141017	11	0
141018	1	0
141018	2	0
141018	3	0
141018	4	0
141018	5	0
141018	6	0
141018	7	0
141018	8	0
141018	9	0
141018	10	1
141018	11	0
141020	1	0
141020	2	0
141020	3	0
141020	4	0
141020	5	0
141020	6	0
141020	7	0
141020	8	1
141020	9	0
141020	10	0
141020	11	0
141021	1	0
141021	2	0
141021	3	0
141021	4	0
141021	5	0
141021	6	0
141021	7	0
141021	8	0
141021	9	0
141021	10	1
141021	11	0
141022	1	0
141022	2	0
141022	3	0
141022	4	0
141022	5	1
141022	6	0
141022	7	0
141022	8	0
141022	9	0
141022	10	1
141022	11	0
141023	1	0
141023	2	0
141023	3	0
141023	4	0
141023	5	0
141023	6	0
141023	7	1
141023	8	0
141023	9	0
141023	10	1
141023	11	0
141024	1	0
141024	2	0
141024	3	0
141024	4	0
141024	5	0
141024	6	0
141024	7	1
141024	8	0
141024	9	0
141024	10	0
141024	11	1
141025	1	0
141025	2	0
141025	3	0
141025	4	0
141025	5	0
141025	6	0
141025	7	0
141025	8	1
141025	9	0
141025	10	0
141025	11	0
141026	1	0
141026	2	0
141026	3	0
141026	4	0
141026	5	0
141026	6	0
141026	7	0
141026	8	0
141026	9	0
141026	10	1
141026	11	0
141027	1	0
141027	2	0
141027	3	0
141027	4	0
141027	5	0
141027	6	1
141027	7	0
141027	8	0
141027	9	0
141027	10	0
141027	11	0
141028	1	0
141028	2	0
141028	3	0
141028	4	0
141028	5	0
141028	6	0
141028	7	0
141028	8	1
141028	9	0
141028	10	0
141028	11	0
141029	1	0
141029	2	0
141029	3	0
141029	4	0
141029	5	0
141029	6	1
141029	7	0
141029	8	0
141029	9	0
141029	10	1
141029	11	0
141030	1	0
141030	2	0
141030	3	0
141030	4	0
141030	5	0
141030	6	0
141030	7	0
141030	8	1
141030	9	0
141030	10	0
141030	11	0
141031	1	0
141031	2	0
141031	3	0
141031	4	0
141031	5	1
141031	6	0
141031	7	0
141031	8	1
141031	9	0
141031	10	0
141031	11	0
141032	1	0
141032	2	0
141032	3	0
141032	4	0
141032	5	0
141032	6	0
141032	7	0
141032	8	0
141032	9	0
141032	10	1
141032	11	0
141033	1	0
141033	2	0
141033	3	0
141033	4	0
141033	5	1
141033	6	0
141033	7	0
141033	8	0
141033	9	0
141033	10	1
141033	11	0
141034	1	0
141034	2	0
141034	3	0
141034	4	0
141034	5	0
141034	6	0
141034	7	1
141034	8	1
141034	9	0
141034	10	0
141034	11	1
141035	1	0
141035	2	0
141035	3	0
141035	4	0
141035	5	0
141035	6	1
141035	7	0
141035	8	0
141035	9	0
141035	10	0
141035	11	0
141036	1	0
141036	2	0
141036	3	0
141036	4	0
141036	5	0
141036	6	0
141036	7	0
141036	8	0
141036	9	0
141036	10	1
141036	11	0
141037	1	0
141037	2	0
141037	3	0
141037	4	0
141037	5	0
141037	6	1
141037	7	1
141037	8	0
141037	9	0
141037	10	0
141037	11	0
141038	1	0
141038	2	0
141038	3	0
141038	4	0
141038	5	0
141038	6	0
141038	7	1
141038	8	0
141038	9	1
141038	10	1
141038	11	0
141040	1	0
141040	2	0
141040	3	0
141040	4	0
141040	5	0
141040	6	0
141040	7	0
141040	8	1
141040	9	0
141040	10	0
141040	11	1
141041	1	0
141041	2	0
141041	3	0
141041	4	0
141041	5	0
141041	6	0
141041	7	1
141041	8	1
141041	9	0
141041	10	0
141041	11	0
141042	1	0
141042	2	0
141042	3	0
141042	4	0
141042	5	0
141042	6	0
141042	7	0
141042	8	0
141042	9	0
141042	10	1
141042	11	0
141043	1	0
141043	2	0
141043	3	0
141043	4	0
141043	5	0
141043	6	0
141043	7	0
141043	8	1
141043	9	0
141043	10	0
141043	11	0
141044	1	0
141044	2	0
141044	3	1
141044	4	0
141044	5	0
141044	6	0
141044	7	0
141044	8	1
141044	9	0
141044	10	0
141044	11	1
141045	1	1
141045	2	0
141045	3	0
141045	4	0
141045	5	0
141045	6	0
141045	7	0
141045	8	0
141045	9	0
141045	10	1
141045	11	0
141046	1	0
141046	2	0
141046	3	0
141046	4	0
141046	5	0
141046	6	0
141046	7	0
141046	8	1
141046	9	0
141046	10	0
141046	11	0
141047	1	0
141047	2	0
141047	3	0
141047	4	0
141047	5	0
141047	6	0
141047	7	1
141047	8	0
141047	9	0
141047	10	1
141047	11	1
141048	1	0
141048	2	0
141048	3	0
141048	4	0
141048	5	1
141048	6	0
141048	7	0
141048	8	0
141048	9	0
141048	10	0
141048	11	0
141049	1	0
141049	2	0
141049	3	0
141049	4	0
141049	5	0
141049	6	0
141049	7	0
141049	8	0
141049	9	0
141049	10	1
141049	11	0
141050	1	0
141050	2	0
141050	3	0
141050	4	0
141050	5	0
141050	6	0
141050	7	0
141050	8	1
141050	9	0
141050	10	0
141050	11	0
151001	1	1
151001	2	0
151001	3	0
151001	4	0
151001	5	1
151001	6	0
151001	7	0
151001	8	0
151001	9	0
151001	10	0
151001	11	0
151002	1	1
151002	2	0
151002	3	0
151002	4	0
151002	5	0
151002	6	0
151002	7	0
151002	8	1
151002	9	1
151002	10	0
151002	11	0
151003	1	1
151003	2	1
151003	3	0
151003	4	0
151003	5	0
151003	6	0
151003	7	0
151003	8	1
151003	9	0
151003	10	0
151003	11	1
151004	1	1
151004	2	0
151004	3	0
151004	4	0
151004	5	0
151004	6	1
151004	7	0
151004	8	0
151004	9	1
151004	10	0
151004	11	1
151005	1	1
151005	2	0
151005	3	0
151005	4	0
151005	5	0
151005	6	0
151005	7	0
151005	8	0
151005	9	1
151005	10	0
151005	11	1
151006	1	1
151006	2	0
151006	3	0
151006	4	0
151006	5	0
151006	6	0
151006	7	0
151006	8	0
151006	9	1
151006	10	1
151006	11	1
151007	1	0
151007	2	0
151007	3	0
151007	4	0
151007	5	0
151007	6	1
151007	7	0
151007	8	0
151007	9	0
151007	10	1
151007	11	0
151008	1	1
151008	2	0
151008	3	0
151008	4	0
151008	5	0
151008	6	0
151008	7	0
151008	8	0
151008	9	1
151008	10	1
151008	11	0
151009	1	1
151009	2	0
151009	3	0
151009	4	0
151009	5	0
151009	6	0
151009	7	0
151009	8	0
151009	9	1
151009	10	0
151009	11	0
151010	1	1
151010	2	1
151010	3	0
151010	4	0
151010	5	0
151010	6	1
151010	7	0
151010	8	0
151010	9	0
151010	10	0
151010	11	0
151011	1	1
151011	2	0
151011	3	0
151011	4	0
151011	5	0
151011	6	0
151011	7	0
151011	8	0
151011	9	1
151011	10	0
151011	11	0
151012	1	1
151012	2	0
151012	3	0
151012	4	0
151012	5	0
151012	6	0
151012	7	0
151012	8	0
151012	9	1
151012	10	1
151012	11	0
151013	1	1
151013	2	0
151013	3	0
151013	4	0
151013	5	0
151013	6	0
151013	7	0
151013	8	0
151013	9	1
151013	10	1
151013	11	0
151014	1	0
151014	2	0
151014	3	0
151014	4	0
151014	5	0
151014	6	0
151014	7	0
151014	8	0
151014	9	0
151014	10	1
151014	11	0
151015	1	1
151015	2	0
151015	3	0
151015	4	0
151015	5	0
151015	6	0
151015	7	0
151015	8	0
151015	9	1
151015	10	0
151015	11	0
151016	1	1
151016	2	0
151016	3	0
151016	4	0
151016	5	0
151016	6	0
151016	7	1
151016	8	0
151016	9	0
151016	10	1
151016	11	0
151017	1	1
151017	2	0
151017	3	0
151017	4	0
151017	5	0
151017	6	0
151017	7	1
151017	8	0
151017	9	1
151017	10	0
151017	11	0
151018	1	1
151018	2	0
151018	3	0
151018	4	0
151018	5	0
151018	6	1
151018	7	0
151018	8	0
151018	9	0
151018	10	0
151018	11	0
151019	1	1
151019	2	1
151019	3	0
151019	4	0
151019	5	0
151019	6	0
151019	7	0
151019	8	0
151019	9	1
151019	10	0
151019	11	0
151020	1	1
151020	2	0
151020	3	0
151020	4	0
151020	5	0
151020	6	0
151020	7	0
151020	8	1
151020	9	0
151020	10	0
151020	11	0
151021	1	1
151021	2	1
151021	3	0
151021	4	0
151021	5	0
151021	6	0
151021	7	0
151021	8	0
151021	9	1
151021	10	1
151021	11	0
151022	1	1
151022	2	1
151022	3	0
151022	4	0
151022	5	1
151022	6	0
151022	7	0
151022	8	1
151022	9	1
151022	10	0
151022	11	1
151023	1	1
151023	2	1
151023	3	0
151023	4	0
151023	5	1
151023	6	0
151023	7	0
151023	8	1
151023	9	0
151023	10	0
151023	11	0
151024	1	1
151024	2	1
151024	3	0
151024	4	0
151024	5	0
151024	6	0
151024	7	0
151024	8	0
151024	9	1
151024	10	1
151024	11	0
151025	1	1
151025	2	0
151025	3	0
151025	4	0
151025	5	0
151025	6	0
151025	7	0
151025	8	0
151025	9	1
151025	10	0
151025	11	1
151026	1	0
151026	2	0
151026	3	0
151026	4	0
151026	5	1
151026	6	0
151026	7	0
151026	8	0
151026	9	1
151026	10	1
151026	11	0
151027	1	1
151027	2	0
151027	3	0
151027	4	0
151027	5	0
151027	6	0
151027	7	0
151027	8	1
151027	9	0
151027	10	0
151027	11	0
151028	1	1
151028	2	0
151028	3	0
151028	4	0
151028	5	0
151028	6	0
151028	7	0
151028	8	0
151028	9	1
151028	10	1
151028	11	0
151029	1	1
151029	2	1
151029	3	0
151029	4	0
151029	5	0
151029	6	0
151029	7	0
151029	8	0
151029	9	1
151029	10	1
151029	11	0
151030	1	0
151030	2	0
151030	3	0
151030	4	0
151030	5	0
151030	6	1
151030	7	0
151030	8	0
151030	9	0
151030	10	1
151030	11	0
151031	1	0
151031	2	1
151031	3	0
151031	4	0
151031	5	0
151031	6	0
151031	7	0
151031	8	0
151031	9	1
151031	10	0
151031	11	1
151032	1	0
151032	2	0
151032	3	0
151032	4	0
151032	5	0
151032	6	0
151032	7	0
151032	8	0
151032	9	1
151032	10	1
151032	11	1
151033	1	1
151033	2	1
151033	3	0
151033	4	0
151033	5	0
151033	6	1
151033	7	0
151033	8	0
151033	9	1
151033	10	0
151033	11	0
151034	1	1
151034	2	0
151034	3	0
151034	4	0
151034	5	0
151034	6	0
151034	7	0
151034	8	0
151034	9	1
151034	10	0
151034	11	0
151035	1	1
151035	2	0
151035	3	0
151035	4	0
151035	5	0
151035	6	0
151035	7	0
151035	8	0
151035	9	1
151035	10	0
151035	11	0
151036	1	1
151036	2	0
151036	3	0
151036	4	0
151036	5	0
151036	6	0
151036	7	0
151036	8	1
151036	9	0
151036	10	1
151036	11	0
151037	1	0
151037	2	0
151037	3	0
151037	4	0
151037	5	1
151037	6	0
151037	7	0
151037	8	0
151037	9	1
151037	10	1
151037	11	0
151038	1	1
151038	2	0
151038	3	0
151038	4	0
151038	5	0
151038	6	0
151038	7	0
151038	8	1
151038	9	0
151038	10	0
151038	11	0
151039	1	1
151039	2	0
151039	3	1
151039	4	0
151039	5	0
151039	6	0
151039	7	0
151039	8	0
151039	9	1
151039	10	1
151039	11	0
151040	1	1
151040	2	1
151040	3	0
151040	4	0
151040	5	0
151040	6	1
151040	7	0
151040	8	0
151040	9	0
151040	10	0
151040	11	0
151041	1	1
151041	2	0
151041	3	0
151041	4	0
151041	5	0
151041	6	0
151041	7	0
151041	8	0
151041	9	1
151041	10	0
151041	11	0
151042	1	1
151042	2	1
151042	3	1
151042	4	0
151042	5	0
151042	6	0
151042	7	0
151042	8	0
151042	9	1
151042	10	0
151042	11	0
151043	1	1
151043	2	0
151043	3	0
151043	4	0
151043	5	0
151043	6	0
151043	7	0
151043	8	1
151043	9	1
151043	10	0
151043	11	0
151044	1	0
151044	2	0
151044	3	0
151044	4	0
151044	5	0
151044	6	0
151044	7	1
151044	8	0
151044	9	1
151044	10	0
151044	11	0
151045	1	1
151045	2	1
151045	3	0
151045	4	0
151045	5	0
151045	6	0
151045	7	0
151045	8	0
151045	9	1
151045	10	0
151045	11	0
151046	1	0
151046	2	0
151046	3	0
151046	4	0
151046	5	0
151046	6	0
151046	7	0
151046	8	1
151046	9	1
151046	10	0
151046	11	1
151047	1	1
151047	2	0
151047	3	0
151047	4	0
151047	5	0
151047	6	0
151047	7	0
151047	8	0
151047	9	1
151047	10	0
151047	11	1
151048	1	0
151048	2	0
151048	3	0
151048	4	0
151048	5	0
151048	6	0
151048	7	0
151048	8	0
151048	9	1
151048	10	1
151048	11	1
151049	1	0
151049	2	0
151049	3	0
151049	4	0
151049	5	0
151049	6	0
151049	7	0
151049	8	1
151049	9	1
151049	10	0
151049	11	0
161001	1	0
161001	2	0
161001	3	0
161001	4	0
161001	5	0
161001	6	0
161001	7	0
161001	8	0
161001	9	1
161001	10	0
161001	11	1
161002	1	0
161002	2	0
161002	3	0
161002	4	0
161002	5	0
161002	6	0
161002	7	1
161002	8	0
161002	9	0
161002	10	1
161002	11	0
161003	1	1
161003	2	0
161003	3	0
161003	4	0
161003	5	0
161003	6	0
161003	7	0
161003	8	0
161003	9	0
161003	10	1
161003	11	0
161004	1	1
161004	2	0
161004	3	0
161004	4	0
161004	5	0
161004	6	0
161004	7	0
161004	8	0
161004	9	0
161004	10	1
161004	11	0
161005	1	0
161005	2	0
161005	3	0
161005	4	0
161005	5	0
161005	6	1
161005	7	0
161005	8	0
161005	9	0
161005	10	1
161005	11	0
161006	1	0
161006	2	0
161006	3	0
161006	4	0
161006	5	0
161006	6	1
161006	7	0
161006	8	0
161006	9	0
161006	10	0
161006	11	0
161007	1	0
161007	2	0
161007	3	0
161007	4	0
161007	5	0
161007	6	0
161007	7	0
161007	8	1
161007	9	1
161007	10	1
161007	11	0
161008	1	1
161008	2	0
161008	3	0
161008	4	0
161008	5	0
161008	6	0
161008	7	0
161008	8	0
161008	9	1
161008	10	0
161008	11	0
161009	1	1
161009	2	1
161009	3	0
161009	4	0
161009	5	0
161009	6	0
161009	7	0
161009	8	0
161009	9	1
161009	10	0
161009	11	0
161010	1	1
161010	2	0
161010	3	0
161010	4	0
161010	5	0
161010	6	0
161010	7	0
161010	8	0
161010	9	1
161010	10	0
161010	11	1
161011	1	1
161011	2	0
161011	3	0
161011	4	0
161011	5	0
161011	6	0
161011	7	1
161011	8	0
161011	9	1
161011	10	0
161011	11	1
161012	1	0
161012	2	0
161012	3	0
161012	4	0
161012	5	0
161012	6	0
161012	7	0
161012	8	0
161012	9	1
161012	10	1
161012	11	0
161013	1	1
161013	2	1
161013	3	0
161013	4	0
161013	5	0
161013	6	0
161013	7	0
161013	8	1
161013	9	0
161013	10	0
161013	11	0
161014	1	1
161014	2	0
161014	3	0
161014	4	0
161014	5	0
161014	6	0
161014	7	0
161014	8	0
161014	9	1
161014	10	1
161014	11	0
161015	1	1
161015	2	1
